index_col,stock_code,shortname,fullname,city,region,income,profit,number,comedate,book,report,industry,product,bussiness
3011,601233,桐昆股份,桐昆集团股份有限公司,嘉兴市,桐乡市,1867608.39,136088.82,17463,2011-05-18,--,,涤纶,"主营业务:各类民用涤纶长丝的生产、销售,以及涤纶长丝主要原料之一的PTA(精对苯二甲酸)的生产。","各类民用涤纶长丝的生产、销售,以及涤纶长丝主要原料之一的PTA(精对苯二甲酸)的生产。"
3012,601238,广汽集团,广州汽车集团股份有限公司,广州市,越秀区,3670593.17,691310.27,84290,2012-03-29,--,,乘用车,主营业务:乘用车、商用车、摩托车、汽车零部件的研发、制造、销售及售后服务，以及汽车相关产品进出口贸易，汽车租赁、二手车、物流、拆解、资源再生，汽车信贷、融资租赁、商业保理、保险和保险经纪，股权投资等。,乘用车、商用车、摩托车、汽车零部件的研发、制造、销售及售后服务，以及汽车相关产品进出口贸易，汽车租赁、二手车、物流、拆解、资源再生，汽车信贷、融资租赁、商业保理、保险和保险经纪，股权投资等。
3013,601258,庞大集团,庞大汽贸集团股份有限公司,唐山市,滦县,2711367.16,25856.31,26359,2011-04-28,--,,汽车销售,主营业务:汽车经销及维修、养护,汽车经销及维修、养护
3014,601288,农业银行,中国农业银行股份有限公司,北京市,东城区,30630200.00,11578900.00,477040,2010-07-15,--,,银行,主营业务:提供银行及相关金融服务,提供银行及相关金融服务
3015,601311,骆驼股份,骆驼集团股份有限公司,襄阳市,谷城县,423032.46,28759.59,5720,2011-06-02,--,,汽车零部件,主营业务:蓄电池的制造和销售,蓄电池的制造和销售
3016,601313,江南嘉捷,江南嘉捷电梯股份有限公司,苏州市,吴中区,--,--,3008,2012-01-16,--,,电梯设备,垂直升降电梯、自动扶梯、自动人行道、精密铝合金压铸件,电梯、自动扶梯、自动人行道等产品的研发、生产和销售及相关产品的安装、改造和维修
3017,601318,中国平安,中国平安保险(集团)股份有限公司,深圳市,福田区,53481400.00,5809500.00,376900,2007-03-01,--,,保险,主营业务:从事金融业，提供多元化的金融产品及服务,从事金融业，提供多元化的金融产品及服务
3018,601319,中国人保,中国人民保险集团股份有限公司,北京,北京市,27171900.00,976700.00,194526,2018-11-16,,,--,主营业务:提供综合金融产品和服务，并从事财产保险业务，人身保险业务，资产管理以及其他业务。,提供综合金融产品和服务，并从事财产保险业务，人身保险业务，资产管理以及其他业务。
3019,601326,秦港股份,秦皇岛港股份有限公司,秦皇岛市,海港区,351232.32,73204.77,12658,2017-08-16,,,港口,主营业务:提供高度一体化的综合港口服务,提供高度一体化的综合港口服务
3020,601328,交通银行,交通银行股份有限公司,上海市,浦东新区,10186500.00,4077100.00,88605,2007-05-15,--,,银行,主营业务:经营吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据贴现;发行金融债券等。,经营吸收公众存款;发放短期、中期和长期贷款;办理国内外结算;办理票据贴现;发行金融债券等。
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201806),净利润(201806),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
3021,601330,绿色动力,绿色动力环保集团股份有限公司,广东,深圳市,50133.12,16808.67,1466,2018-06-11,,,--,主营业务:从事生活垃圾焚烧发电厂的投资、建设、运营、维护、技术顾问业务,从事生活垃圾焚烧发电厂的投资、建设、运营、维护、技术顾问业务
3022,601333,广深铁路,广深铁路股份有限公司,深圳市,罗湖区,952777.34,65408.61,42817,2006-12-22,--,,铁路运输,主营业务:铁路客货运输服务,铁路客货运输服务
3023,601336,新华保险,新华人寿保险股份有限公司,北京市,延庆区,8366900.0,579900.0,38500,2011-12-16,--,,保险,"主营业务:寿险业务,资产管理业务","寿险业务,资产管理业务"
3024,601339,百隆东方,百隆东方股份有限公司,宁波市,镇海区,294278.11,32599.61,18040,2012-06-12,--,,棉纺,主营业务:色纺纱的研发、生产和销售,色纺纱的研发、生产和销售
3025,601360,三六零,三六零安全科技股份有限公司,江苏,苏州市,602511.1,153701.4,2737,2012-01-16,--,,--,"主营业务:互联网安全技术的研发、互联网安全产品的设计、研发、推广,以及基于互联网安全产品的互联网广告及服务、互联网增值服务、智能硬件业务等商业化服务。","互联网安全技术的研发、互联网安全产品的设计、研发、推广,以及基于互联网安全产品的互联网广告及服务、互联网增值服务、智能硬件业务等商业化服务。"
3026,601366,利群股份,利群商业集团股份有限公司,青岛市,黄岛区,562405.34,28112.36,7085,2017-04-12,--,,百货,主营业务:以百货、超市及电器为核心主业的零售连锁业务，和以城市物流中心为辅的品牌代理和商业物流业务,以百货、超市及电器为核心主业的零售连锁业务，和以城市物流中心为辅的品牌代理和商业物流业务
3027,601368,绿城水务,广西绿城水务股份有限公司,南宁市,江南区,62064.28,15900.47,1541,2015-06-12,,,供水、污水处理,主营业务:供水和污水处理,供水和污水处理
3028,601369,陕鼓动力,西安陕鼓动力股份有限公司,西安市,雁塔区,230789.46,18897.48,2761,2010-04-28,--,,其他通用机械,主营业务:透平压缩机组、工业流程能量回收装置和透平鼓风机组等各种透平机械及系统的开发、制造、成套销售和服务,透平压缩机组、工业流程能量回收装置和透平鼓风机组等各种透平机械及系统的开发、制造、成套销售和服务
3029,601375,中原证券,中原证券股份有限公司,郑州市,金水区,86524.8,14573.38,2770,2017-01-03,,,证券,主营业务:证券及期货经纪、投资顾问及财务顾问、证券承销与保荐、自营交易、资产管理、基金管理和直接投资、基金代销、为期货公司提供中介介绍业务和融资。,证券及期货经纪、投资顾问及财务顾问、证券承销与保荐、自营交易、资产管理、基金管理和直接投资、基金代销、为期货公司提供中介介绍业务和融资。
3030,601377,兴业证券,兴业证券股份有限公司,福州市,鼓楼区,330942.21,68657.64,5848,2010-10-13,--,,证券,主营业务:证券经纪、投资银行、资产管理、证券自营等,证券经纪、投资银行、资产管理、证券自营等
3031,601388,怡球资源,怡球金属资源再生(中国)股份有限公司,苏州市,太仓市,325518.62,8196.11,1673,2012-04-23,--,,铝,主营业务:利用所回收的各种废旧铝资源，进行分选、加工、熔炼等工序，生产出再生铝合金产品,利用所回收的各种废旧铝资源，进行分选、加工、熔炼等工序，生产出再生铝合金产品
3032,601390,中国中铁,中国中铁股份有限公司,北京市,丰台区,31449772.7,955240.1,283637,2007-12-03,--,,铁路城轨建设,主营业务:基建建设、勘察设计与咨询服务、工程设备和零部件制造、房地产开发以及其他业务。,基建建设、勘察设计与咨询服务、工程设备和零部件制造、房地产开发以及其他业务。
3033,601398,工商银行,中国工商银行股份有限公司,北京市,西城区,38745100.0,16044200.0,443169,2006-10-27,--,,银行,主营业务:从事公司和个人金融业务、资金业务、投资银行业务，并提供资产管理、信托、金融租赁及其他金融服务。,从事公司和个人金融业务、资金业务、投资银行业务，并提供资产管理、信托、金融租赁及其他金融服务。
3034,601500,通用股份,江苏通用科技股份有限公司,无锡市,锡山区,189402.74,6838.76,4153,2016-09-19,,,轮胎,主营业务:全钢子午胎、斜交胎的研发、生产和销售。,全钢子午胎、斜交胎的研发、生产和销售。
3035,601515,东风股份,汕头东风印刷股份有限公司,汕头市,汕头市,162844.11,35770.37,3000,2012-02-16,--,,包装印刷,主营业务:烟标印刷及相关包装材料的设计、生产与销售。,烟标印刷及相关包装材料的设计、生产与销售。
3036,601518,吉林高速,吉林高速公路股份有限公司,长春市,二道区,36522.73,11742.78,886,2010-03-19,--,,高速公路,主营业务:投资、开发、建设和经营管理收费公路,投资、开发、建设和经营管理收费公路
3037,601519,大智慧,上海大智慧股份有限公司,上海市,浦东新区,27750.74,-2850.19,885,2011-01-28,--,,行业应用软件,主营业务:互联网金融信息服务,互联网金融信息服务
3038,601555,东吴证券,东吴证券股份有限公司,苏州市,吴中区,153563.82,2625.37,2864,2011-12-12,--,,证券,主营业务:证券经纪、信用交易、投资银行、自营投资、受托资产管理,证券经纪、信用交易、投资银行、自营投资、受托资产管理
3039,601558,ST锐电,华锐风电科技(集团)股份有限公司,北京市,海淀区,30919.01,404.67,1089,2011-01-13,--,,风能,主营业务:兆瓦级风力发电机组生产及销售,兆瓦级风力发电机组生产及销售
3040,601566,九牧王,九牧王股份有限公司,泉州市,泉州市,126103.86,26262.25,7635,2011-05-30,--,,男装,主营业务:中高档商务休闲男装的研发设计、生产、销售。,中高档商务休闲男装的研发设计、生产、销售。
序号,股票代码,股票简称,公司名称,省份,城市,主营业务收入(201806),净利润(201806),员工人数,上市日期,招股书,公司财报,行业分类,产品类型,主营业务
3041,601567,三星医疗,宁波三星医疗电气股份有限公司,宁波市,鄞州区,258617.38,20988.67,5487,2011-06-15,--,,电气仪表,主营业务:电能计量及信息采集产品、配电设备的研发、生产和销售,电能计量及信息采集产品、配电设备的研发、生产和销售
3042,601577,长沙银行,长沙银行股份有限公司,湖南,长沙市,645393.9,238480.7,6701,2018-09-26,,,--,主营业务:公司金融业务、零售金融业务、资金业务,公司金融业务、零售金融业务、资金业务
3043,601579,会稽山,会稽山绍兴酒股份有限公司,绍兴市,柯桥区,58262.52,8654.97,1634,2014-08-25,,,黄酒,主营业务:绍兴黄酒、黄酒的生产、销售和研发,绍兴黄酒、黄酒的生产、销售和研发
3044,601588,北辰实业,北京北辰实业股份有限公司,北京市,朝阳区,547024.36,63777.35,5309,2006-10-16,--,,房地产开发,主营业务:从事房地产开发、物业出租、酒店、百货业及物业管理等业务,从事房地产开发、物业出租、酒店、百货业及物业管理等业务
3045,601595,上海电影,上海电影股份有限公司,上海市,徐汇区,53374.52,5866.1,1526,2016-08-17,,,影视,主营业务:电影发行及放映业务,电影发行及放映业务
3046,601599,鹿港文化,江苏鹿港文化股份有限公司,苏州市,张家港市,182660.59,7056.68,4727,2011-05-27,--,,毛纺,主营业务:从事纺织和影视业务两大块业务。,从事纺织和影视业务两大块业务。
3047,601600,中国铝业,中国铝业股份有限公司,北京市,海淀区,8205611.3,84833.7,64794,2007-04-30,--,,铝,"主营业务:铝土矿资源勘探、开采,氧化铝、原铝和铝合金产品生产、销售,及有色金属产品贸易、物流、技术研发、煤炭电力等能源业务","铝土矿资源勘探、开采,氧化铝、原铝和铝合金产品生产、销售,及有色金属产品贸易、物流、技术研发、煤炭电力等能源业务"
