HK1907,中国旭阳集团,--,--
HK1908,建发国际集团,建发国际投资集团有限公司,房地产
HK1910,新秀丽,新秀丽国际有限公司,服饰配件
HK1911,华兴资本控股,--,--
HK1913,普拉达,PRADA S.p.A.,眼镜
HK1916,江西银行,--,--
HK1917,豆盟科技,--,--
HK1918,融创中国,融创中国控股有限公司,房地产
HK1919,中远海控,中远海运控股股份有限公司,港口运输
HK1928,金沙中国有限公司,金沙中国有限公司,博彩
HK1929,周大福,周大福珠宝集团有限公司,珠宝首饰
HK1932,中漆集团,中漆集团有限公司,化工用品
HK1933,元力控股,--,--
HK1938,珠江钢管,珠江石油天然气钢管控股有限公司,气油设备与服务
HK1939,东京中央拍卖,--,--
HK1958,北京汽车,北京汽车股份有限公司,汽车制造
HK1962,训修实业,训修实业集团有限公司,服饰配件
HK1963,重庆银行,重庆银行股份有限公司,银行
HK1966,中骏集团控股,中骏置业控股有限公司,房地产
HK1968,兴纺控股,--,--
HK1969,中国春来,--,--
HK1970,IMAX CHINA,"IMAX China Holding, Inc.",影视
HK1972,太古地产,太古地产有限公司,地产投资
HK1975,新兴印刷,新兴印刷控股有限公司,--
HK1978,叙福楼集团,--,--
HK1979,天宝集团,天宝集团控股有限公司,通信设备
HK1980,天鸽互动,天鸽互动控股有限公司,软件开发
HK1982,南旋控股,南旋控股有限公司,服装
HK1983,泸州银行,--,--
HK1985,美高域,美高域集团有限公司,信息化服务
HK1986,彩客化学,彩客化学集团有限公司,化工用品
HK1988,民生银行,中国民生银行股份有限公司,银行
HK1989,松龄护老集团,松龄护老集团有限公司,其他服务
HK1990,兴华港口,--,--
HK1991,大洋集团,大洋集团控股有限公司,电子元器件
HK1992,复星旅游文化,--,--
HK1993,雅仕维,雅仕维传媒集团有限公司,传媒广告
HK1995,永升生活服务,--,--
HK1996,弘阳地产,--,--
HK1997,九龙仓置业,九龙仓置业地产投资有限公司,--
HK1998,飞克国际,飞克国际控股有限公司,鞋类
HK1999,敏华控股,敏华控股有限公司,家具家居
HK2000,晨讯科技,晨讯科技集团有限公司,通信设备
HK2001,新高教集团,中国新高教集团有限公司,教育
HK2002,阳光纸业,中国阳光纸业控股有限公司,纸制品
HK2003,维信金科,--,--
HK2005,石四药集团,石四药集团有限公司,药品
HK2006,锦江酒店,上海锦江国际酒店(集团)股份有限公司,酒店
HK2007,碧桂园,碧桂园控股有限公司,房地产
HK2008,凤凰卫视,凤凰卫视投资(控股)有限公司,有线电视
HK2009,金隅集团,北京金隅集团股份有限公司,水泥
HK2010,瑞年国际,瑞年国际有限公司,保健品
HK2011,KEE,开易控股有限公司,服饰配件
HK2012,阳光油砂,阳光油砂有限公司,油气开采
HK2013,微盟集团,--,--
HK2014,浩泽净水,浩泽净水国际控股有限公司,家电
HK2016,浙商银行,浙商银行股份有限公司,银行
HK2017,沧海控股,沧海控股有限公司,园林工程
HK2018,瑞声科技,瑞声科技控股有限公司,计算机设备
HK2019,德信中国,--,--
HK2020,安踏体育,安踏体育用品有限公司,鞋类
HK2022,游莱互动,游莱互动集团有限公司,--
HK2023,中国绿岛科技,中国绿岛科技有限公司,家具家居
HK2025,瑞丰动力,瑞丰动力集团有限公司,--
HK2028,映美控股,映美控股有限公司,计算机设备
HK2030,卡宾,卡宾服饰有限公司,男装
HK2031,澳至尊,澳至尊国际控股有限公司,保健品
HK2033,时计宝,时计宝投资有限公司,钟表
HK2038,富智康集团,富智康集团有限公司,通信设备
HK2039,中集集团,中国国际海运集装箱(集团)股份有限公司,港口运输
HK2048,易居企业控股,--,--
HK2051,51信用卡,--,--
HK2066,盛京银行,盛京银行股份有限公司,银行
HK2068,中铝国际,中铝国际工程股份有限公司,建筑工程
HK2078,荣阳实业,荣阳实业集团有限公司,铝
HK2080,奥克斯国际,奥克斯国际控股有限公司,餐饮
HK2083,大自然家居,大自然家居控股有限公司,家具家居
HK2086,海航科技投资,海航科技投资控股有限公司,计算机设备
HK2088,西王置业,西王置业控股有限公司,房地产
HK2098,卓尔智联,卓尔集团股份有限公司,房地产
HK2099,中国黄金国际,中国黄金国际资源有限公司,贵金属
HK2100,百奥家庭互动,百奥家庭互动有限公司,软件开发
HK2108,K2 F&B,--,--
HK2111,超盈国际控股,超盈国际控股有限公司,纺织品
